id,date,storename,score,texto
671,2016-06-07 10:05:16,vindi,0.926221,Que viva la Sele! Hoy gananos 2-0
672,2016-06-07 10:40:07,vindi,0.96388,Mi mejor anécdota con la sele fue que viendo un partido de la sele en el eatadio nacional conoci a mi esposa ? me mejor anecdota y la mas linda!
673,2016-06-07 10:50:37,vindi,0.0,Anielka Sarmiento
674,2016-06-07 11:13:51,vindi,0.382097,Cuando cumpli mis 15 años me llevaron al estadio a ver a mi sele esa fue mi mejor regalo y mi mejor anecdota
675,2016-06-07 11:20:38,vindi,0.0,Chocoleta
676,2016-06-07 11:37:30,vindi,0.0,Uno de cada uno
677,2016-06-07 11:39:41,vindi,0.963988,"Soy  fanatica de mi sele , voy al estadio siempre que juegan aqui en el Nacional , la mejor anecdota cuando le ganamos a esos gringos en casa ,la euforia de cada gool por habernos echo jugar en la nieve.Vamos sele hoy ganamos tambien para que aprendan a respetarnos ."
678,2016-06-07 12:10:21,vindi,0.0,Ricardo Solis Rendon Vea amor
679,2016-06-07 12:14:28,masxmenos,0.273172,"Hola Meli, te comparto una receta de alitas con salsa búfalo: Ingredientes:

(10 porciones)

10 alitas de pollo
1/2 taza de harina
1/4 taza de mantequilla
1/4 taza salsa picante
1 pizca de ajo en polvo
1 pizca de pimienta negra
1/4 cucharadita de sal
1/4 cucharadita de pimienta de Cayena
1/4 cucharadita de pimentón
Aceite para freir
Preparación:

En un bol pequeño, mezcla la harina, el pimentón, la pimienta de Cayena y la sal. Coloca las alitas de pollo en otro recipiente y espolvoréalas en esa mezcla de harina que acabas de preparar hasta cubrirlas totalmente. Cubre el recipiente y refrigera entre 1 hora o 1 hora y media.

Calienta el aceite en una freidora a unos 180°C. Debes colocar suficiente cantidad de aceite de manera que logre cubrir las alitas de pollo.

Mientras tanto, prepara la salsa búfalo. Combina la mantequilla, la salsa picante, la pimienta y el ajo en polvo en una cacerola pequeña y cocina a fuego lento; la mantequilla debe fundirse y los ingredientes deben quedar bien incorporados y mezclados. Retira del fuego y reserva.

Fríe las alitas de pollo de 10 a 15 minutos. ¡Deben quedar bien doraditas y crocantes! Retíralas del fuego, colócalas en un tazón y báñalas con la salsa búfalo recientemente preparada.

Listas para llevar a una linda bandeja, servir y disfrutarlas."
680,2016-06-07 12:20:13,vindi,0.0,Esdras Madrigal le llegamos?
681,2016-06-07 12:21:29,vindi,-0.816008,De una vez y que MCh Rbk nos compre las inscripciones
682,2016-06-07 12:22:18,vindi,-0.753665,Ahhh no ya vi que solo en otros Vindi se puede no en el de ella
683,2016-06-07 15:17:35,vindi,0.3768,Mira Natalia!
684,2016-06-07 15:24:26,vindi,-0.842944,Oh no..!!! Todos!!!
685,2016-06-07 15:26:11,vindi,-0.707324,Amooreeee David Valverde Murillo yo quiero
686,2016-06-07 15:26:36,maxipali,0.239614,Vamos Sele!
687,2016-06-07 16:34:01,vindi,0.0,Edgar Granados M
688,2016-06-07 17:00:16,vindi,-0.336819,Andrea Chinchilla Trejos
689,2016-06-07 17:03:06,vindi,0.0,Aproveche
690,2016-06-07 17:08:35,masxmenos,0.937112,"Buena tarde J Andres, gracias por comunicarte con nosotros. Trasladaremos tu queja al área correspondiente con el fin de poder mejorar este punto. Saludos"
691,2016-06-07 17:08:52,masxmenos,0.84238,"Buen día, gracias por escribirnos. Con el fin de poder ayudarte con tu consulta me puedes indicar cual de nuestras sucursales visitas? para poderte brindar el número y así puedas consultar sobre existencias y precio."
692,2016-06-07 17:13:57,masxmenos,0.582528,"Ya que van a trasladar la queja,  no es cosa solo de hoy es cosa de todos los días. La persona que sirve la comida también debe servir la ensalada que esta al otro lado y descuida totalmente la parte de comidas y aun demora más tiempo. Gracias."
693,2016-06-07 20:10:07,vindi,0.409085,Stephanie Arias Castillo ya podemos ir a comprarlas
694,2016-06-07 20:34:13,masxmenos,0.659625,Milagros Mendez Palacios
695,2016-06-07 20:42:56,masxmenos,0.0,Pregunta técnica señores de Masxmenos Costa Rica En qué carnicería vale el kilo de chuleta 5005 colones? Cual es la promoción real del kilo de chuleta a 2995 colones?
696,2016-06-07 20:50:13,masxmenos,0.624592,"Gracias,por poner lista  a esta hora . Me gusta porque desde ya la puedo compartir"
697,2016-06-07 21:13:33,masxmenos,0.0,Néstor Alfaro Cajina vea
698,2016-06-07 21:23:25,masxmenos,0.0,Linett Saravia Fallas
699,2016-06-07 21:33:01,masxmenos,0.0,Cristina GC vea
700,2016-06-07 22:05:12,masxmenos,0.677614,Muérdase con el aguacate y la chuleta! Hellen Quirós
701,2016-06-07 22:08:15,vindi,0.0,Yo quiero ir
702,2016-06-08 05:51:18,masxmenos,0.0,DiaNa Vc vea la pechuga
703,2016-06-08 06:39:45,masxmenos,0.0,generalmente en las carnicerias la consegui en 3.500 colones
704,2016-06-08 06:46:43,masxmenos,0.268583,Definitivamente más x menos es mi lugar me encanta comprar ahí la calidad y el aseo de el supermercado de Heredia sur es muy bueno .
705,2016-06-08 08:08:12,masxmenos,0.0,Priscilla Cruz Guillen
706,2016-06-08 09:05:00,pali,0.499545,#Recetasmamalucha
707,2016-06-08 10:13:16,masxmenos,0.621698,"buenas, la pechuga en oferta es con hueso ?"
708,2016-06-08 10:16:23,vindi,0.270363,Hola hasta cuando los tienen en descuento?
709,2016-06-08 10:23:43,vindi,0.212781,"Hola Mary, era solo por el día de ayer."
710,2016-06-08 10:58:52,vindi,0.0,Mira Jorge Alfaro
711,2016-06-08 11:06:45,vindi,0.0,Mauricio Martínez Corrales
712,2016-06-08 11:14:57,vindi,0.236745,Jorge Alfaro hay que hacerla
713,2016-06-08 11:22:32,masxmenos,0.0,Esos son los productos para hoy Miercoles 8 de Junio?}
714,2016-06-08 11:41:24,vindi,0.0,siiiii
715,2016-06-08 11:47:24,masxmenos,0.610015,Aplica hoy 8 6 16
716,2016-06-08 12:36:18,masxmenos,0.0,Ronald Flores
717,2016-06-08 13:14:47,masxmenos,0.0,no tienen las peChuga sin piel deshuesada en oferta'
718,2016-06-08 13:58:27,pali,0.432189,"¡Disfruta de esta receta de Mamá Lucha!

Ingredientes:
1 bolsa de nachos.
175 g de carne picada.
1 cebolla.
150 g de queso rallado.
2 tomates.
Jalapeños.
Aceite 
2 aguacates
Sal y pimiente al gusto.

Pasos:
La cebolla la pelamos y picamos en trozos bien pequeños, para luego triturarla. La echamos en una sartén al fuego con un poco de aceite, para que se vaya dorando.
Cuando la cebolla este dorada, agregar la carne y condimentar. Mezclar bien y dejar que esté cocida y dorada.
Pelamos los tomates y troceamos en trozos pequeños, así como los jalapeños. Todo esto lo echamos a la sartén y dejamos que se haga durante unos minutos, hasta que esté todo a nuestro gusto. Ponemos todos los nachos en un recipiente y los cubrimos con todo lo que hemos freído en la sartén. Por último cubrimos con el queso y cortamos los aguacates en trocitos para esparcir en la mezcla."
719,2016-06-08 14:06:21,masxmenos,0.835652,"Hola Flora, gracias por comunicarte con nosotros. Podrías explicarnos que sucedió e indicarnos que sucursal visitaste?"
720,2016-06-08 14:06:41,masxmenos,0.780259,Es un gusto =)
721,2016-06-08 14:09:14,masxmenos,0.494921,=)
722,2016-06-08 14:09:24,masxmenos,0.281093,Los esperamos =)
723,2016-06-08 14:10:43,masxmenos,0.912134,"Buena tarde Kathy, te comento que esta es chuleta especial riñonada. Saludos"
724,2016-06-08 14:10:55,masxmenos,0.569324,=) saludos
725,2016-06-08 14:10:58,masxmenos,0.281093,Los esperamos =)
726,2016-06-08 14:11:00,masxmenos,0.281093,Los esperamos =)
727,2016-06-08 14:11:02,masxmenos,0.281093,Los esperamos =)
728,2016-06-08 14:11:04,masxmenos,0.281093,Los esperamos =)
729,2016-06-08 14:11:07,masxmenos,0.281093,Los esperamos =)
730,2016-06-08 14:11:26,masxmenos,0.636009,Gracias por tu preferencia =)
731,2016-06-08 14:11:30,masxmenos,0.281093,Los esperamos =)
732,2016-06-08 14:11:41,masxmenos,0.582989,"Buen día, así es Nelsy =)"
733,2016-06-08 14:11:44,masxmenos,0.281093,Los esperamos =)
734,2016-06-08 14:12:14,masxmenos,0.870122,"Buen día, esto solo aplica para este día"
735,2016-06-08 14:12:50,masxmenos,0.0,Muchas grscias
736,2016-06-08 14:14:32,masxmenos,0.823062,"Buen día, así es Susy es con hueso"
737,2016-06-08 14:14:58,masxmenos,0.544412,"Buen día Alex, hoy solo tenemos pechuga con hueso"
738,2016-06-08 16:57:57,masxmenos,0.0,Haiti
739,2016-06-08 17:13:15,masxmenos,0.210276,Brasil ovio !!
740,2016-06-08 17:51:47,masxmenos,0.0,Pablo
741,2016-06-08 18:08:21,masxmenos,0.0,Eso es publicidad engañosa ...y por supuesto que leí bien que es chuleta riñonada.Pero en ninguna carnicería de la zona atlántica vale esa carne más de 3 mil colones.
742,2016-06-08 19:43:35,masxmenos,-0.253774,"Será merienda, xq aquí en CR jamás se le llama refacción a una merienda. Digo yo? O, hacen referencia a algo diferente???"
743,2016-06-08 19:43:54,masxmenos,-0.760201,Si pero hace mucho tiempo que no lo traen al menos antes venia como en cajitas d gelatina y una lo hacía con leche era riquísimo pero yo al menos no lo he encontrado creo q era marca royal
744,2016-06-08 21:06:06,vindi,0.932003,"Los mejoreeeeeeees! 
Puedo morir x ellos! "
745,2016-06-08 23:00:42,masxmenos,-0.0495264,"Cual se supone que es la oferta del Dog Chow? El dia de hoy fuimos a buscar esta oferta y vimos que el precio normal es de 3,950! Publicidad engañosa al decir que normalmente esta en 4,650 y que el dia de hoy esta rebajado... Muy mal mas x menos, deja mucho que desear!"
746,2016-06-09 09:26:06,vindi,0.886424,¡Deliciosos! :)
747,2016-06-09 10:55:43,pali,0.0,http://www.tusaludesvida.com/estas-todavia-utilizando-sandalias-causantes-del-cancer-es-hora-de-tirar-a-la-basura-estos-zapatos/
748,2016-06-09 11:14:40,maxipali,0.0,Y Puris???
749,2016-06-09 11:49:16,maxipali,-0.594884,Y LIMON COMO SIENPRE JUERA DE COVERTURA SI UNO SE PONE AVER LIMÓN NO NADA SE HOLVINDAN X CONPLETO Y Q UDS TIENEN MUCHOS CLIENTES AY YO SOY UNA .
750,2016-06-09 11:54:26,maxipali,0.0,Kvictoria Montero
751,2016-06-09 13:44:45,maxipali,-0.780831,el link esta mal es de nicaragua
752,2016-06-09 13:59:45,maxipali,0.0,Deivy Arguedas Nuñez
753,2016-06-09 15:45:31,vindi,-0.888945,Quiero saber donde las tienen y si todavia ay
754,2016-06-09 15:55:53,pali,0.0,Mamá lucha
755,2016-06-09 16:04:48,vindi,0.0,Esdras
756,2016-06-09 18:00:01,vindi,0.0,Monica Poltronieri vea
757,2016-06-09 18:08:14,vindi,0.0,Que chiva
758,2016-06-09 18:22:30,vindi,0.207461,Vea Isela Chavarría Hazel Oreamuno
759,2016-06-09 18:46:02,vindi,0.0,Jeffrey Montes Juan Manuel
760,2016-06-09 18:56:07,vindi,0.886694,¡Hola Allan! En todos los puntos de servicio
761,2016-06-09 19:07:47,vindi,0.439847,cómo comprar la inscripción jajaja es broma esta promo
762,2016-06-09 20:04:59,pali,0.0,Precios bajos siempre
763,2016-06-09 20:07:40,pali,0.0,Precios bajos siempre
764,2016-06-09 20:11:45,pali,0.0,Precios bajos siempre
765,2016-06-09 20:13:20,pali,0.0,Precios bajos siempre
766,2016-06-09 20:15:51,pali,0.0,Precios bajos siempre
767,2016-06-09 20:17:37,pali,0.0,precios bajos siempre
768,2016-06-09 20:18:12,pali,0.250318,Precios bajos siempre #pali
769,2016-06-09 20:19:30,pali,0.0,Precios bajos siempre
770,2016-06-09 20:19:41,pali,0.0,Precios bajos siempre
771,2016-06-09 20:21:10,pali,0.514022,"Precios bajos siempre,solo en pali!!!"
772,2016-06-09 20:21:40,pali,0.0,Precios bajos siempre
773,2016-06-09 20:22:07,pali,0.0,Pali Precios Bajos Siempre..
774,2016-06-09 20:22:24,vindi,0.39465,Christopher Córdoba
775,2016-06-09 20:23:40,pali,0.0,Precios bajos siempre
776,2016-06-09 20:23:45,pali,0.295834,"PRESIOS BAJOS SIENPRE,DOLO EN PALI"
777,2016-06-09 20:23:59,pali,0.0,Precios bajos siempre
778,2016-06-09 20:24:29,pali,0.0,Precios Bajos Siempre
779,2016-06-09 20:24:30,pali,0.0,"PRESIOS BAJOS SIENPRE, SOLO EN PALI"
780,2016-06-09 20:24:56,pali,0.0,Precios bajos siempre
781,2016-06-09 20:25:50,pali,0.0,PRECIOS BAJOS SIEMPRE 
782,2016-06-09 20:28:15,pali,0.0,Precios bajos siempre
783,2016-06-09 20:28:57,pali,0.634713,ovio ?precios vajos siempre
784,2016-06-09 20:30:00,pali,0.0,precios Bajos siempre
785,2016-06-09 20:30:25,pali,0.0,Precios bajos
786,2016-06-09 20:31:15,pali,0.0,PRECIOS BAJO SIEMPRE..  
787,2016-06-09 20:32:14,pali,0.0,Precios bajos siempre
788,2016-06-09 20:32:30,pali,0.0,precios bajos siempre
789,2016-06-09 20:34:44,pali,0.320481,Precios bajos siempre en Pali
790,2016-06-09 20:36:05,pali,0.0,Precios bajos siempre
791,2016-06-09 20:36:24,vindi,0.777572,Yolanda Campos mira  amiguita!!
792,2016-06-09 20:36:33,pali,0.0,Precios bajos siemore.
793,2016-06-09 20:36:49,vindi,-0.497021,Tiene que ser los 15 en una sola compra?
794,2016-06-09 20:36:57,pali,0.337041,"Precios
Bajos
Siempre"
795,2016-06-09 20:36:57,pali,0.0,siempre.
796,2016-06-09 20:38:31,pali,0.0,PRECIOS BAJOS SIEMPRE
797,2016-06-09 20:39:04,vindi,-0.612003,Hasta cuando está esa promoción?
798,2016-06-09 20:41:44,pali,0.0,Precios bajos siempre.
799,2016-06-09 20:42:08,pali,0.0,precios bajos siempre
800,2016-06-09 20:42:17,pali,0.0,Precios Bajos Siempre
801,2016-06-09 20:42:55,pali,0.0,Precios bajos siempre
802,2016-06-09 20:43:21,vindi,0.562591,Cuanto vale un Powerade amiguita Dina Alvarado Centeno creo que tan gratis no es a razón de 15unidades!
803,2016-06-09 20:43:27,pali,0.320481,Precios bajos siempre en pali
804,2016-06-09 20:44:25,pali,0.688968,Precios bajos solo los encuentras por supuesto solo en pali
805,2016-06-09 20:47:50,pali,0.0,Precios bajos siempre
806,2016-06-09 20:47:55,pali,0.0,Precios bajos siempre
807,2016-06-09 20:48:45,pali,0.0,PRECIOS BAJOS SIEMPRE
808,2016-06-09 20:49:23,pali,0.0,Precios bajos siempre
809,2016-06-09 20:50:39,pali,0.0,Precios bajos siempre
810,2016-06-09 20:52:12,pali,0.0,Precios bajos siempre
811,2016-06-09 20:53:05,pali,0.0,Precios bajos siempre
812,2016-06-09 20:53:24,pali,0.0,PRECIOS BAJOS SIEMPRE...
813,2016-06-09 20:54:01,pali,0.0,PRECIOS BAJO SIEMPRE..
814,2016-06-09 20:55:05,pali,0.0,Precios bajos siempre
815,2016-06-09 20:57:23,pali,0.320481,Precios bajos siempre en pali
816,2016-06-09 20:58:21,pali,0.0,Precios bajos siempre
817,2016-06-09 20:58:47,pali,0.0,Precios Bajos Siempre
818,2016-06-09 21:01:18,pali,0.449975,Precios bajos siempre!!
819,2016-06-09 21:02:02,pali,0.320481,Precios bajos siempre en pali
820,2016-06-09 21:03:32,pali,0.0,PRECIOS BAJOS SIEMPRE.
821,2016-06-09 21:03:37,pali,0.0,Precios bajos siempre
822,2016-06-09 21:06:10,pali,0.0,Precios bajos siempre
823,2016-06-09 21:09:15,pali,0.586282,Precios bajos siempre# pali
824,2016-06-09 21:09:24,pali,0.385546,Precios bajos siempre !
825,2016-06-09 21:09:55,pali,0.0,Precios bajos siempre
826,2016-06-09 21:11:36,pali,0.320481,Precios bajos siempre en pali
827,2016-06-09 21:12:39,pali,0.0,"precios ,bajos ,siempre ."
828,2016-06-09 21:14:40,pali,0.0,Precios bajos siempre
829,2016-06-09 21:15:05,pali,0.0,PRECIOS BAJOS SIEMPRE
830,2016-06-09 21:15:40,pali,0.0,Precios bajos sienpre
831,2016-06-09 21:19:07,pali,0.0,Precios bajos siempre
832,2016-06-09 21:20:07,pali,0.320481,Precios bajos siempre   en pali
833,2016-06-09 21:21:56,vindi,0.201735,Adriel Vargas Guevara
834,2016-06-09 21:22:28,pali,0.0,Precios  bajos  siempre
835,2016-06-09 21:22:39,vindi,0.0,Pero le están dando 15 hidratantes
836,2016-06-09 21:25:38,pali,0.871278,Precios bajos siempre.. Excelente mama lucha
837,2016-06-09 21:26:21,pali,0.0,Precios bajos siempre en Pali .
838,2016-06-09 21:30:00,pali,0.0,Precios bajos siempre
839,2016-06-09 21:30:17,pali,0.0,Precios bajos siempre
840,2016-06-09 21:32:00,pali,0.320481,Precios bajos siempre en pali
841,2016-06-09 21:34:24,pali,0.0,Precios bajos siempre pali
842,2016-06-09 21:35:32,pali,0.0,Precios bajos siempre
843,2016-06-09 21:38:18,pali,0.0,Precio bajo siempre
844,2016-06-09 21:38:26,pali,0.0,Precios bajos siempre
845,2016-06-09 21:40:10,pali,0.0,Precios bajos siempre
846,2016-06-09 21:41:35,vindi,0.245734,"Si obvio amiguita, pero tu compras powerade todas las semanas de todas formas no?"
847,2016-06-09 21:42:27,vindi,0.469684,Pues si es verdad!
848,2016-06-09 21:42:40,pali,0.0,Presios bajos siempre
849,2016-06-09 21:45:13,pali,0.0,Precios bajos siempre
850,2016-06-09 21:47:36,pali,0.0,Precios bajos siempre
851,2016-06-09 21:48:48,pali,0.0,Presiobajos siempre
852,2016-06-09 21:52:42,pali,0.0,Pali  precios  bajos  siempre
853,2016-06-09 22:02:43,pali,0.0,Precios bajos siempre
854,2016-06-09 22:03:25,pali,0.0,Precios bajos siempre
855,2016-06-09 22:04:33,pali,0.0,PRECIOS BAJOS SIEMPRE
856,2016-06-09 22:10:01,pali,0.0,Precios bajos siempre
857,2016-06-09 22:12:44,pali,0.0,Precios bajos siempre
858,2016-06-09 22:17:57,pali,0.407731,PRECIOS BAJOS SIEMPRE.Los encuentras en PALI
859,2016-06-09 22:25:34,vindi,0.524398,Juan Jose Calderon Lopez vea
860,2016-06-09 22:29:34,pali,0.0,precios bajos siempre
861,2016-06-09 22:31:14,pali,0.0,Prwcios bajos siempre
862,2016-06-09 22:36:42,pali,0.0,Precios bajos siempre
863,2016-06-09 22:38:54,pali,0.814175,precios bajos siempre los encontramos en pali pali  los. encontramos
864,2016-06-09 22:47:41,vindi,0.0,Si lo vi hace un rato
865,2016-06-09 22:48:56,pali,0.0,Precios Bajos siempre    sólo en pali
866,2016-06-09 22:49:15,vindi,0.0,Excelente
867,2016-06-09 22:49:36,vindi,0.0,Que nos vamos
868,2016-06-09 22:50:51,vindi,0.0,"Aun no se si puedo, tengo q consultarlo cn mi presupuesto jajajaja"
869,2016-06-09 22:53:06,pali,0.320481,Precios Bajos Siempre en pali
870,2016-06-09 22:55:36,pali,0.0,Precios bajos solo en pali
871,2016-06-09 22:58:52,pali,0.0,Precios Bajos cienpre
872,2016-06-09 23:08:54,pali,0.0,PRECIOS BAJOS SIEMPRE #MamaLucha #Pali
873,2016-06-09 23:34:19,pali,0.0,Precios bajos siempre.
874,2016-06-09 23:41:23,pali,0.495649,Precios bajos siempre en Pali!
875,2016-06-09 23:47:07,pali,0.0,Precios Bajos Siempre
876,2016-06-09 23:48:40,vindi,-0.285363,Y si uno quiere correr la de 4.5km?
877,2016-06-09 23:54:10,pali,0.0,Precios bajos siempre    pali.
878,2016-06-10 00:04:00,pali,0.0,Presios bajos  sienpre     solo en pali
879,2016-06-10 00:05:25,vindi,-0.336445,Vea Karla Corrales
880,2016-06-10 00:55:52,pali,0.0,Precios bajos siempre
881,2016-06-10 01:52:57,pali,0.0,precios bajos siempre
882,2016-06-10 02:06:34,pali,0.0,PRECIOS  BAJOS  SIEMPRE. SOLO EN PALI  POR  ESO  SIEMPRE  COMPRO  EN PALI.
883,2016-06-10 04:05:21,pali,0.0,Precios bajos siempre
884,2016-06-10 04:12:14,pali,0.0,Precios bajos siempre
885,2016-06-10 04:27:26,pali,0.0,Pali siempre los precio bajo
886,2016-06-10 04:37:56,pali,0.0,Precios  bajos siempre
887,2016-06-10 04:59:35,pali,0.0,Sabores
888,2016-06-10 05:02:23,pali,-0.226063,Pali precios bajos sienpre
889,2016-06-10 05:03:35,pali,0.0,Precios bajos siempre
890,2016-06-10 05:05:43,pali,0.0,7precio bajo siempre
891,2016-06-10 05:05:50,pali,0.0,Pali los Bajos siempre
892,2016-06-10 05:10:38,pali,0.337041,Precios Bajos. Siempre
893,2016-06-10 05:19:48,pali,0.0,pali precios bajos siempre
894,2016-06-10 05:21:24,pali,0.337041,"Precios
Bajos
Siempre"
895,2016-06-10 05:36:40,pali,0.0,Precios bajos siempre
896,2016-06-10 06:02:05,pali,0.0,"Precios bajos siempre

#Palí"
897,2016-06-10 06:04:25,pali,0.0,Precios bajos siempre. Solo en pali
898,2016-06-10 06:10:48,pali,0.0,Precios bajos siempre
899,2016-06-10 06:15:30,pali,0.0,Precios bajos siempre
900,2016-06-10 06:17:50,pali,0.0,Precios bajos siempre
901,2016-06-10 06:19:38,pali,0.0,precios bajos siempre
902,2016-06-10 06:22:53,pali,0.0,Precios bajos siempre
903,2016-06-10 06:26:47,vindi,0.0,Edgar Sandi Sanabria Carolina Quiros vean!
904,2016-06-10 06:31:00,pali,0.337041,"Precios 
Bajos
Siempre"
905,2016-06-10 06:35:52,pali,0.0,Precios bajos siempre
906,2016-06-10 06:36:02,pali,0.0,Presios bajos siempre
907,2016-06-10 06:36:50,pali,0.0,Precios bajos siempre.
908,2016-06-10 06:43:21,pali,0.0,Precios bajo siempre
909,2016-06-10 06:53:08,pali,0.0,Precios bajos siempre
910,2016-06-10 06:57:46,pali,0.0,Precios bajos siempre
911,2016-06-10 06:59:13,pali,0.49807,"Precios 
Bajos
Siempre
;) Sencillo"
912,2016-06-10 07:02:53,pali,0.0,Precios bajos siempre
913,2016-06-10 07:05:07,vindi,-0.374514,"Yo tengo la misma pregunta, si yo quiero correr la de 4.5?"
914,2016-06-10 07:07:58,pali,0.0,PRECIOS BAJOS SIEMPRE
915,2016-06-10 07:11:55,vindi,-0.34028,No puedo ir
916,2016-06-10 07:15:25,pali,0.0,Precios bajos siempre
917,2016-06-10 07:19:53,maxipali,0.0,Hasta cuando es válidas estas promos?
918,2016-06-10 07:30:54,pali,0.593371,Precios bajos siempre en pali... Y ahora cerca de nuestra casa
919,2016-06-10 07:46:19,pali,0.320481,Precios bajos siempre en pali
920,2016-06-10 07:51:09,pali,0.0,Precios bajos siempre solo en pali
921,2016-06-10 07:52:24,pali,0.0,Precios Bajos Siempre. Claro que si solo en paly los encontramos....
922,2016-06-10 07:52:46,pali,0.0,Precios bajos siempre
923,2016-06-10 07:57:24,maxipali,0.0,Buen dia Tablets e impresoras tendran en oferta? Gracias #MaxiPali
924,2016-06-10 08:00:53,pali,0.0,precios bajos siempre
925,2016-06-10 08:07:59,pali,0.0,Precios bajos siempre
926,2016-06-10 08:15:18,pali,0.0,Precios bajos siempre
927,2016-06-10 08:25:17,pali,0.0,Precios bajos siempre
928,2016-06-10 08:53:29,pali,0.0,Precios bajos siempre mas cerca de ti :-!
929,2016-06-10 09:02:26,pali,0.699367,precios bajos siempre pali  vamos pali
930,2016-06-10 09:09:27,pali,0.0,Presios bajos siemple
931,2016-06-10 09:23:46,pali,0.0,Pali PRECIOS BAJOS SIEMPRE.
932,2016-06-10 09:29:11,pali,0.0,Precios bajos siempre.pali mi super desde hace muchos años
933,2016-06-10 09:35:14,pali,0.0,PRECIOS BAJOS...SIEMPRE EN PALI...
934,2016-06-10 09:52:01,pali,0.0,Precios bajos siempre
935,2016-06-10 09:53:04,vindi,0.432001,Sí Dina :)
936,2016-06-10 09:58:25,pali,0.0,Precios bajos siempre
937,2016-06-10 10:00:12,pali,0.0,Precios bajos siempre
938,2016-06-10 10:00:57,maxipali,0.912283,Hola me pueden decir si en maxi pali esta  barato el pollo este fin de semana
939,2016-06-10 10:17:52,vindi,0.265167,"Hola Lilliana Víquez Murillo, sólo funciona para la inscripción de 9K."
940,2016-06-10 10:18:36,vindi,0.783494,¡Sólo funciona para la inscripción de 9K!
941,2016-06-10 10:19:15,vindi,0.945512,Gracias por la respuesta :)
942,2016-06-10 10:19:19,vindi,0.604689,"Sale mejor comprar los Powerade, te saldría a un precio de  12.600, mientras que la inscripción vale 16.000 colones. ;)"
943,2016-06-10 10:19:33,vindi,0.773721,¡Hasta agotar existencias Pablo!
944,2016-06-10 10:21:01,vindi,0.599918,"Hola chicas. Sale mejor comprar los Powerade, les saldría a un precio de 12.600 colones. Sólo la inscripción les valdría 16.000 colones. :D"
945,2016-06-10 10:22:35,pali,0.0,Precios bajos siempre..
946,2016-06-10 10:34:02,pali,0.0,Precios bajos siempre
947,2016-06-10 10:48:02,pali,0.0,Precios bajos siempre
948,2016-06-10 11:15:55,pali,0.0,Precios bajos siempre .sólo en pali los encontramos .gracias pali.
949,2016-06-10 11:19:30,maxipali,0.0,"Hola, la semana pasada fui al Maxi Pali de San Rafael de Alajuela. A la salida mi carro casi se queda sin bumper, pues (al consultar con el gerente) hay un trabajo por parte de la municipalidad q deja un gran desnivel con piedras a la salida de su parqueo. Yo entiendo q al ser un trabajo municipal no podemos esperar nada, sin embargo, me parece q uds como pa gran transnacional q son @wallmart, podrían esforzarse más por evitar inconvenientes a sus clientes ocasionados por visitar sus instalaciones. No se un rotulo, o aviso, cerrar esa entrada y coordinar sólo por la otra, cualquier cosa q demuestre su preocupación por los consumidores, con sólo decirlo en los anuncios no es suficiente, deberían demostrarlo con este tipo de cosas."
950,2016-06-10 11:25:01,pali,0.0,PRECIOS BAJOS SIEMPRE
951,2016-06-10 11:27:17,pali,0.0,Precios bajos siempre
952,2016-06-10 11:37:06,pali,0.0,Precios bajos siempre
953,2016-06-10 11:57:43,pali,0.248671,"Precios bajos siempre, lo q dice el eslogan es muy cierto"
954,2016-06-10 11:59:25,pali,0.0,precios bajos siempre
955,2016-06-10 12:10:41,pali,0.595799,Precios bajos siempre!!!! Sisisi
956,2016-06-10 12:13:32,masxmenos,0.0,Daniel Solano Jimenez Laura María Mora Hernández para mañana
957,2016-06-10 12:16:03,pali,0.0,Precios bajos siempre
958,2016-06-10 12:21:45,pali,-0.224525,Precios.. Bajos... Siempre..... Solo en Pali... Y con #MamaLucha.
959,2016-06-10 12:32:38,pali,0.430041,Precios bajos siempre!!!
960,2016-06-10 12:39:10,pali,0.0,Pali precio bajo siempre
961,2016-06-10 12:48:18,pali,0.0,Presios bajos siempre
962,2016-06-10 12:52:30,pali,0.0,Precios bajos siempre
963,2016-06-10 12:56:55,masxmenos,0.645222,Que rico!! Deliciosas alitas...
964,2016-06-10 13:06:05,pali,0.0,precios bajos siempre
965,2016-06-10 13:07:03,pali,0.0,precios bajos siempre
966,2016-06-10 13:12:31,pali,0.0,Precios bajos siempre
967,2016-06-10 13:18:39,pali,0.385546,Precios bajos siempre!
968,2016-06-10 13:46:25,masxmenos,-0.754689,Refacción??????? Esta página dice costa Rica y no parece que sea de aqui
969,2016-06-10 13:57:38,pali,0.691037,PRECIOS BAJOS SIEMPRE!!!!! Listo a llenar mi alacena si Dios me lo permite!!!!!+++
970,2016-06-10 14:32:11,pali,0.0,PRECIOS  BAJOS SIEMPRE ESO ES VERDAD .........
971,2016-06-10 15:02:41,masxmenos,0.636957,Muchas gracias por indicarnos el error =)
972,2016-06-10 15:04:40,masxmenos,0.0,Les encantara =)
973,2016-06-10 15:20:44,pali,0.0,Precios bajos siempre en pali ahora cerca de nuestra casa.
974,2016-06-10 15:27:23,pali,0.0,Precios bajos siempre
975,2016-06-10 16:15:37,pali,0.0,Precios bajos siempre ....
976,2016-06-10 16:30:30,pali,-0.489676,no soy pobre
977,2016-06-10 16:51:25,pali,0.0,Precios bajos siempre
