date,storename,storeid,qty_notes,score
2015-04-15T12:04:00Z,VINDI,VINDI40,1,0.156854339875281
2015-04-16T01:04:00Z,AUTOMERCADO,AM1,2,-0.077305693179369
2015-04-16T01:04:00Z,AUTOMERCADO,AM10,2,0.656760443467647
2015-04-16T01:04:00Z,AUTOMERCADO,AM14,3,-0.253690330311656
2015-04-16T01:04:00Z,AUTOMERCADO,AM20,3,-0.121840164065361
2015-04-16T01:04:00Z,AUTOMERCADO,AM22,1,-0.0704809920862317
2015-04-16T01:04:00Z,AUTOMERCADO,AM23,5,0.0386385733261704
2015-04-16T01:04:00Z,AUTOMERCADO,AM3,5,0.456066282838583
2015-04-16T01:04:00Z,AUTOMERCADO,AM30,3,-0.113134742093583
2015-04-16T01:04:00Z,AUTOMERCADO,AM38,3,-0.16887250294288
2015-04-16T01:04:00Z,AUTOMERCADO,AM5,6,-0.356269149575382
2015-04-16T01:04:00Z,AUTOMERCADO,AM7,6,-0.237137512459109
2015-04-16T01:04:00Z,MASXMENOS,MXM12,4,-0.45031703566201
2015-04-16T01:04:00Z,MASXMENOS,MXM15,4,-0.197405453072861
2015-04-16T01:04:00Z,MASXMENOS,MXM18,3,-0.129129249292115
2015-04-16T01:04:00Z,MASXMENOS,MXM21,2,-0.720544927753508
2015-04-16T01:04:00Z,MASXMENOS,MXM24,2,-0.211038867942989
2015-04-16T01:04:00Z,MASXMENOS,MXM36,3,0.303449063872298
2015-04-16T01:04:00Z,MASXMENOS,MXM4,1,0.693913199007511
2015-04-16T01:04:00Z,MASXMENOS,MXM46,2,0.0415264857001603
2015-04-16T01:04:00Z,MASXMENOS,MXM9,5,-0.160552476346493
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER13,3,-0.0813301227365931
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER19,4,-0.185091470368207
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER2,3,0.0998487786079447
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER42,2,-0.0507037304341793
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER50,3,0.445320405997336
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER62,5,0.0341050507500768
2015-04-16T01:04:00Z,MEGASUPER,MEGASUPER64,8,0.270320931449533
2015-04-16T01:04:00Z,PALI,PALI16,3,0.185257371825476
2015-04-16T01:04:00Z,PALI,PALI32,2,-0.71248095203191
2015-04-16T01:04:00Z,PALI,PALI54,2,-0.104375846218318
2015-04-16T01:04:00Z,PALI,PALI6,1,-0.833825008012354
2015-04-16T01:04:00Z,PALI,PALI66,6,0.280549311234305
2015-04-16T01:04:00Z,VINDI,VINDI11,6,-0.0481695649214089
2015-04-16T01:04:00Z,VINDI,VINDI17,8,0.24351518927142
2015-04-16T01:04:00Z,VINDI,VINDI40,3,0.192107010322313
2015-04-16T01:04:00Z,VINDI,VINDI70,4,-0.257756888167933
2015-04-16T01:04:00Z,VINDI,VINDI8,2,-0.133675391320139
2015-04-16T02:04:00Z,AUTOMERCADO,AM1,4,-0.227738829562441
2015-04-16T02:04:00Z,AUTOMERCADO,AM10,1,-0.144870189018548
2015-04-16T02:04:00Z,AUTOMERCADO,AM14,4,0.324281714390963
2015-04-16T02:04:00Z,AUTOMERCADO,AM20,4,-0.173640997381881
2015-04-16T02:04:00Z,AUTOMERCADO,AM22,3,0.0783725967630744
2015-04-16T02:04:00Z,AUTOMERCADO,AM23,5,-0.313663003966212
2015-04-16T02:04:00Z,AUTOMERCADO,AM3,1,-0.912343783304095
2015-04-16T02:04:00Z,AUTOMERCADO,AM30,3,-0.0682994400461515
2015-04-16T02:04:00Z,AUTOMERCADO,AM38,4,-0.206690312828869
2015-04-16T02:04:00Z,AUTOMERCADO,AM5,3,0.0251000498731931
2015-04-16T02:04:00Z,MASXMENOS,MXM12,1,0.0648240530863404
2015-04-16T02:04:00Z,MASXMENOS,MXM15,3,0.65472770947963
2015-04-16T02:04:00Z,MASXMENOS,MXM18,4,0.498570848954841
2015-04-16T02:04:00Z,MASXMENOS,MXM21,1,-0.688876847736537
2015-04-16T02:04:00Z,MASXMENOS,MXM24,2,0.289587778504938
2015-04-16T02:04:00Z,MASXMENOS,MXM36,7,0.164076006306069
2015-04-16T02:04:00Z,MASXMENOS,MXM4,2,-0.280630015302449
2015-04-16T02:04:00Z,MASXMENOS,MXM46,3,-0.220217154982189
2015-04-16T02:04:00Z,MASXMENOS,MXM9,4,0.0435641217045486
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER13,4,-0.122607323573902
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER19,3,0.347272457865377
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER2,4,0.0117423597257584
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER42,5,-0.0396268367767334
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER50,3,-0.0678889133657018
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER62,1,-0.0800795936957002
2015-04-16T02:04:00Z,MEGASUPER,MEGASUPER64,4,-0.0945883016102016
2015-04-16T02:04:00Z,PALI,PALI32,4,0.28993719839491
2015-04-16T02:04:00Z,PALI,PALI54,1,0.662021399475634
2015-04-16T02:04:00Z,PALI,PALI6,4,-0.405451860046014
2015-04-16T02:04:00Z,PALI,PALI66,3,-0.0171552365645766
2015-04-16T02:04:00Z,VINDI,VINDI11,3,-0.0396619398767749
2015-04-16T02:04:00Z,VINDI,VINDI17,4,0.16358455689624
2015-04-16T02:04:00Z,VINDI,VINDI40,6,-0.178667835425586
2015-04-16T02:04:00Z,VINDI,VINDI60,3,0.275184943030278
2015-04-16T02:04:00Z,VINDI,VINDI70,2,0.172962992452085
2015-04-16T02:04:00Z,VINDI,VINDI8,2,0.673388402443379
2015-04-16T03:04:00Z,AUTOMERCADO,AM10,2,-0.513003742787987
2015-04-16T03:04:00Z,AUTOMERCADO,AM14,3,-0.340465301337341
2015-04-16T03:04:00Z,AUTOMERCADO,AM20,3,-0.454346039332449
2015-04-16T03:04:00Z,AUTOMERCADO,AM22,2,-0.266882804688066
2015-04-16T03:04:00Z,AUTOMERCADO,AM23,2,0.0857100537978113
2015-04-16T03:04:00Z,AUTOMERCADO,AM38,3,0.0494613321498036
2015-04-16T03:04:00Z,AUTOMERCADO,AM5,1,-0.749882025644183
2015-04-16T03:04:00Z,MASXMENOS,MXM12,2,-0.0355320852249861
2015-04-16T03:04:00Z,MASXMENOS,MXM15,3,0.000730110642810663
2015-04-16T03:04:00Z,MASXMENOS,MXM18,1,0.0961455702781677
2015-04-16T03:04:00Z,MASXMENOS,MXM24,1,-0.263043994084001
2015-04-16T03:04:00Z,MASXMENOS,MXM36,2,0.219521547667682
2015-04-16T03:04:00Z,MASXMENOS,MXM4,1,0.124124078080058
2015-04-16T03:04:00Z,MASXMENOS,MXM46,2,-0.630081918556243
2015-04-16T03:04:00Z,MEGASUPER,MEGASUPER13,1,-0.358008725568652
2015-04-16T03:04:00Z,MEGASUPER,MEGASUPER2,3,0.352460934159656
2015-04-16T03:04:00Z,MEGASUPER,MEGASUPER50,4,-0.38034082041122
2015-04-16T03:04:00Z,MEGASUPER,MEGASUPER62,2,0.0993893509730697
2015-04-16T03:04:00Z,MEGASUPER,MEGASUPER64,2,-0.0914520490914583
2015-04-16T03:04:00Z,PALI,PALI16,5,-0.0593990661203861
2015-04-16T03:04:00Z,PALI,PALI32,4,0.0736662137787789
2015-04-16T03:04:00Z,PALI,PALI54,3,-0.10705568579336
2015-04-16T03:04:00Z,PALI,PALI6,2,0.0178321921266615
2015-04-16T03:04:00Z,VINDI,VINDI11,2,-0.325432003010064
2015-04-16T03:04:00Z,VINDI,VINDI17,4,0.282117574010044
2015-04-16T03:04:00Z,VINDI,VINDI40,2,-0.283199921716005
2015-04-16T03:04:00Z,VINDI,VINDI60,1,-0.762674357742071
2015-04-16T03:04:00Z,VINDI,VINDI70,4,0.343166577862576
2015-04-16T03:04:00Z,VINDI,VINDI8,2,-0.318649302236736
2015-04-16T04:04:00Z,AUTOMERCADO,AM1,1,-0.402596711181104
2015-04-16T04:04:00Z,AUTOMERCADO,AM10,2,-0.550700204912573
2015-04-16T04:04:00Z,AUTOMERCADO,AM14,5,0.00829490479081869
2015-04-16T04:04:00Z,AUTOMERCADO,AM20,1,0.298563200049102
2015-04-16T04:04:00Z,AUTOMERCADO,AM23,3,-0.557248540222645
2015-04-16T04:04:00Z,AUTOMERCADO,AM3,2,-0.433825951535255
2015-04-16T04:04:00Z,AUTOMERCADO,AM30,1,-0.300670272670686
2015-04-16T04:04:00Z,AUTOMERCADO,AM38,4,0.10519656795077
2015-04-16T04:04:00Z,MASXMENOS,MXM15,4,0.273621505824849
2015-04-16T04:04:00Z,MASXMENOS,MXM18,2,0.350466966163367
2015-04-16T04:04:00Z,MASXMENOS,MXM21,1,0.185151311568916
2015-04-16T04:04:00Z,MASXMENOS,MXM24,2,0.119471430778503
2015-04-16T04:04:00Z,MASXMENOS,MXM36,6,-0.125997206040969
2015-04-16T04:04:00Z,MASXMENOS,MXM4,2,0.393127304967493
2015-04-16T04:04:00Z,MASXMENOS,MXM46,3,0.253261702445646
2015-04-16T04:04:00Z,MASXMENOS,MXM9,3,-0.0534172020852566
2015-04-16T04:04:00Z,MEGASUPER,MEGASUPER13,1,-0.746957112103701
2015-04-16T04:04:00Z,MEGASUPER,MEGASUPER19,1,-0.721374713815749
2015-04-16T04:04:00Z,MEGASUPER,MEGASUPER42,1,0.0253818808123469
2015-04-16T04:04:00Z,MEGASUPER,MEGASUPER50,2,-0.138720449060202
2015-04-16T04:04:00Z,MEGASUPER,MEGASUPER64,4,-0.516365964198485
2015-04-16T04:04:00Z,PALI,PALI16,1,-0.077789394184947
2015-04-16T04:04:00Z,PALI,PALI32,2,0.225319568999112
2015-04-16T04:04:00Z,PALI,PALI54,2,-0.171411768067628
2015-04-16T04:04:00Z,PALI,PALI6,2,-0.319334709551185
2015-04-16T04:04:00Z,PALI,PALI66,5,-0.00711739603430033
2015-04-16T04:04:00Z,VINDI,VINDI11,3,0.560865699624022
2015-04-16T04:04:00Z,VINDI,VINDI40,4,0.105704085435718
2015-04-16T04:04:00Z,VINDI,VINDI60,1,0.10666957963258
2015-04-16T04:04:00Z,VINDI,VINDI70,3,0.411560339542727
2015-04-16T04:04:00Z,VINDI,VINDI8,6,-0.420291365124285
2015-04-16T05:04:00Z,AUTOMERCADO,AM1,2,0.0238434202037752
2015-04-16T05:04:00Z,AUTOMERCADO,AM10,1,0.297874726355076
2015-04-16T05:04:00Z,AUTOMERCADO,AM14,1,-0.324133608490229
2015-04-16T05:04:00Z,AUTOMERCADO,AM30,1,-0.0301250033080578
2015-04-16T05:04:00Z,AUTOMERCADO,AM38,1,0.0149583881720901
2015-04-16T05:04:00Z,AUTOMERCADO,AM5,3,0.579524294473231
2015-04-16T05:04:00Z,AUTOMERCADO,AM7,1,0.224040494300425
2015-04-16T05:04:00Z,MASXMENOS,MXM12,2,-0.533932214602828
2015-04-16T05:04:00Z,MASXMENOS,MXM15,3,-0.228634751091401
2015-04-16T05:04:00Z,MASXMENOS,MXM18,4,-0.041525510372594
2015-04-16T05:04:00Z,MASXMENOS,MXM21,2,-0.271247790660709
2015-04-16T05:04:00Z,MASXMENOS,MXM24,3,0.311534111388028
2015-04-16T05:04:00Z,MASXMENOS,MXM36,4,-0.174553018528968
2015-04-16T05:04:00Z,MASXMENOS,MXM4,1,-0.855679883621633
2015-04-16T05:04:00Z,MASXMENOS,MXM46,2,0.31140554510057
2015-04-16T05:04:00Z,MASXMENOS,MXM9,2,0.163394116796553
2015-04-16T05:04:00Z,MEGASUPER,MEGASUPER13,1,0.327627575024962
2015-04-16T05:04:00Z,MEGASUPER,MEGASUPER19,2,0.629090763162822
2015-04-16T05:04:00Z,MEGASUPER,MEGASUPER42,5,-0.244566935114563
2015-04-16T05:04:00Z,MEGASUPER,MEGASUPER62,1,-0.968503639101982
2015-04-16T05:04:00Z,MEGASUPER,MEGASUPER64,3,-0.472088241328796
2015-04-16T05:04:00Z,PALI,PALI54,2,-0.00505492510274053
2015-04-16T05:04:00Z,PALI,PALI66,4,-0.063460904173553
2015-04-16T05:04:00Z,VINDI,VINDI11,1,-0.353715546429157
2015-04-16T05:04:00Z,VINDI,VINDI17,6,0.119029542276015
2015-04-16T05:04:00Z,VINDI,VINDI40,1,-0.952335609123111
2015-04-16T05:04:00Z,VINDI,VINDI60,2,-0.251801948063076
2015-04-16T06:04:00Z,AUTOMERCADO,AM1,3,0.1121008945629
2015-04-16T06:04:00Z,AUTOMERCADO,AM10,1,-0.685906058177352
2015-04-16T06:04:00Z,AUTOMERCADO,AM14,3,0.046940488430361
2015-04-16T06:04:00Z,AUTOMERCADO,AM20,2,-0.211698667611927
2015-04-16T06:04:00Z,AUTOMERCADO,AM22,2,-0.22479462902993
2015-04-16T06:04:00Z,AUTOMERCADO,AM23,3,-0.437503037974238
2015-04-16T06:04:00Z,AUTOMERCADO,AM3,3,0.194798889259497
2015-04-16T06:04:00Z,AUTOMERCADO,AM38,2,-0.147720880806446
2015-04-16T06:04:00Z,AUTOMERCADO,AM7,3,-0.137515566622218
2015-04-16T06:04:00Z,MASXMENOS,MXM12,4,-0.184441796503961
2015-04-16T06:04:00Z,MASXMENOS,MXM15,2,-0.890464612748474
2015-04-16T06:04:00Z,MASXMENOS,MXM18,3,-0.218586733564734
2015-04-16T06:04:00Z,MASXMENOS,MXM24,3,-0.180530003582438
2015-04-16T06:04:00Z,MASXMENOS,MXM36,2,0.0683862650766969
2015-04-16T06:04:00Z,MASXMENOS,MXM4,3,0.710054886527359
2015-04-16T06:04:00Z,MASXMENOS,MXM46,1,-0.804414864629507
2015-04-16T06:04:00Z,MASXMENOS,MXM9,2,-0.493181908503175
2015-04-16T06:04:00Z,MEGASUPER,MEGASUPER19,3,-0.517961900370816
2015-04-16T06:04:00Z,MEGASUPER,MEGASUPER2,1,0.0173354679718614
2015-04-16T06:04:00Z,MEGASUPER,MEGASUPER50,4,0.0495310369879007
2015-04-16T06:04:00Z,MEGASUPER,MEGASUPER62,1,-0.0916402703151107
2015-04-16T06:04:00Z,MEGASUPER,MEGASUPER64,3,-0.107341442878048
2015-04-16T06:04:00Z,PALI,PALI16,7,-0.418309991114906
2015-04-16T06:04:00Z,PALI,PALI32,1,-0.769831025972962
2015-04-16T06:04:00Z,PALI,PALI54,2,-0.395494824741036
2015-04-16T06:04:00Z,PALI,PALI6,1,0.868589804507792
2015-04-16T06:04:00Z,PALI,PALI66,2,-0.00391141790896654
2015-04-16T06:04:00Z,VINDI,VINDI11,4,-0.12993972375989
2015-04-16T06:04:00Z,VINDI,VINDI17,2,0.130494225304574
2015-04-16T06:04:00Z,VINDI,VINDI40,5,-0.381212530657649
2015-04-16T06:04:00Z,VINDI,VINDI60,3,0.0411629577477773
2015-04-16T06:04:00Z,VINDI,VINDI70,1,0.365194438956678
2015-04-16T06:04:00Z,VINDI,VINDI8,3,-0.42822935556372
2015-04-16T07:04:00Z,AUTOMERCADO,AM1,6,0.0559503852079312
2015-04-16T07:04:00Z,AUTOMERCADO,AM10,6,-0.00611513775462906
2015-04-16T07:04:00Z,AUTOMERCADO,AM14,3,0.11022634524852
2015-04-16T07:04:00Z,AUTOMERCADO,AM20,4,-0.0583500128705055
2015-04-16T07:04:00Z,AUTOMERCADO,AM22,2,-0.585288097616285
2015-04-16T07:04:00Z,AUTOMERCADO,AM23,3,0.744617071002722
2015-04-16T07:04:00Z,AUTOMERCADO,AM3,6,-0.0856779810662071
2015-04-16T07:04:00Z,AUTOMERCADO,AM30,3,0.127514108705024
2015-04-16T07:04:00Z,AUTOMERCADO,AM38,6,-0.0851835822686553
2015-04-16T07:04:00Z,AUTOMERCADO,AM5,3,0.717513555971285
2015-04-16T07:04:00Z,AUTOMERCADO,AM7,4,0.540214617969468
2015-04-16T07:04:00Z,MASXMENOS,MXM12,4,-0.0266679204069078
2015-04-16T07:04:00Z,MASXMENOS,MXM15,1,0.917762978933752
2015-04-16T07:04:00Z,MASXMENOS,MXM18,1,0.0384960994124413
2015-04-16T07:04:00Z,MASXMENOS,MXM21,5,0.13729603420943
2015-04-16T07:04:00Z,MASXMENOS,MXM24,3,-0.315212287008762
2015-04-16T07:04:00Z,MASXMENOS,MXM36,5,-0.0990971462801099
2015-04-16T07:04:00Z,MASXMENOS,MXM4,6,-0.28386318590492
2015-04-16T07:04:00Z,MASXMENOS,MXM46,3,0.167615762290855
2015-04-16T07:04:00Z,MASXMENOS,MXM9,2,-0.586826140061021
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER13,6,-0.182985067677995
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER19,6,0.0498392425167064
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER2,2,0.136828341055661
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER42,5,-0.393094164319336
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER50,5,0.490759641304612
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER62,4,0.0730983151588589
2015-04-16T07:04:00Z,MEGASUPER,MEGASUPER64,5,0.0849648905918002
2015-04-16T07:04:00Z,PALI,PALI16,4,0.103450692025945
2015-04-16T07:04:00Z,PALI,PALI32,2,-0.692737409844995
2015-04-16T07:04:00Z,PALI,PALI54,2,-0.0161620262078941
2015-04-16T07:04:00Z,PALI,PALI6,2,0.691781099885702
2015-04-16T07:04:00Z,PALI,PALI66,2,-0.358160191215575
2015-04-16T07:04:00Z,VINDI,VINDI11,7,-0.0824917143742953
2015-04-16T07:04:00Z,VINDI,VINDI17,3,0.260226964019239
2015-04-16T07:04:00Z,VINDI,VINDI40,6,0.390006946089367
2015-04-16T07:04:00Z,VINDI,VINDI60,6,-0.390559501635532
2015-04-16T07:04:00Z,VINDI,VINDI70,2,-0.208952818997204
2015-04-16T07:04:00Z,VINDI,VINDI8,1,0.998536887578666
2015-04-16T08:04:00Z,AUTOMERCADO,AM1,4,0.385729483095929
2015-04-16T08:04:00Z,AUTOMERCADO,AM10,6,0.453875092168649
2015-04-16T08:04:00Z,AUTOMERCADO,AM20,4,0.132344807730988
2015-04-16T08:04:00Z,AUTOMERCADO,AM22,4,-0.0271785056684166
2015-04-16T08:04:00Z,AUTOMERCADO,AM3,9,-0.167783602968686
2015-04-16T08:04:00Z,AUTOMERCADO,AM30,1,-0.541956022381783
2015-04-16T08:04:00Z,AUTOMERCADO,AM38,6,0.159387238478909
2015-04-16T08:04:00Z,AUTOMERCADO,AM5,4,-0.348153973463923
2015-04-16T08:04:00Z,AUTOMERCADO,AM7,5,-0.492361582443118
2015-04-16T08:04:00Z,MASXMENOS,MXM12,4,0.291294212685898
2015-04-16T08:04:00Z,MASXMENOS,MXM15,7,-0.148667183970766
2015-04-16T08:04:00Z,MASXMENOS,MXM18,1,-0.126301906071603
2015-04-16T08:04:00Z,MASXMENOS,MXM21,4,-0.176815522368997
2015-04-16T08:04:00Z,MASXMENOS,MXM24,5,0.163940589688718
2015-04-16T08:04:00Z,MASXMENOS,MXM36,2,-0.334485721308738
2015-04-16T08:04:00Z,MASXMENOS,MXM4,6,-0.21227530684943
2015-04-16T08:04:00Z,MASXMENOS,MXM46,4,0.143430596217513
2015-04-16T08:04:00Z,MASXMENOS,MXM9,1,0.96476311609149
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER13,2,0.679633633233607
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER19,2,-0.0836151991970837
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER2,5,-0.0404475709423423
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER42,3,0.115554714885851
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER50,3,0.225124463438988
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER62,2,0.548279389739037
2015-04-16T08:04:00Z,MEGASUPER,MEGASUPER64,1,0.942449672147632
2015-04-16T08:04:00Z,PALI,PALI16,5,0.328110620751977
2015-04-16T08:04:00Z,PALI,PALI32,3,-0.0331321507692337
2015-04-16T08:04:00Z,PALI,PALI54,1,0.690484508872032
2015-04-16T08:04:00Z,PALI,PALI6,5,-0.215978118032217
2015-04-16T08:04:00Z,PALI,PALI66,3,0.664347218970458
2015-04-16T08:04:00Z,VINDI,VINDI11,3,-0.394485116936266
2015-04-16T08:04:00Z,VINDI,VINDI17,2,-0.32508572191
2015-04-16T08:04:00Z,VINDI,VINDI40,7,0.283316631402288
2015-04-16T08:04:00Z,VINDI,VINDI60,5,0.0736341828480363
2015-04-16T08:04:00Z,VINDI,VINDI70,6,-0.207525375454376
2015-04-16T08:04:00Z,VINDI,VINDI8,4,-0.481587938498706
2015-04-16T09:04:00Z,AUTOMERCADO,AM1,2,0.417488764040172
2015-04-16T09:04:00Z,AUTOMERCADO,AM10,2,0.663744632154703
2015-04-16T09:04:00Z,AUTOMERCADO,AM14,2,0.417117307893932
2015-04-16T09:04:00Z,AUTOMERCADO,AM20,4,-0.00495103257708251
2015-04-16T09:04:00Z,AUTOMERCADO,AM22,6,-0.325659921082358
2015-04-16T09:04:00Z,AUTOMERCADO,AM23,2,-0.915877122431993
2015-04-16T09:04:00Z,AUTOMERCADO,AM3,1,-0.979390594176948
2015-04-16T09:04:00Z,AUTOMERCADO,AM30,2,-0.221620636992157
2015-04-16T09:04:00Z,AUTOMERCADO,AM38,4,-0.0512563912197948
2015-04-16T09:04:00Z,AUTOMERCADO,AM5,2,-0.0128927128389478
2015-04-16T09:04:00Z,AUTOMERCADO,AM7,6,-0.0460737599059939
2015-04-16T09:04:00Z,MASXMENOS,MXM15,4,0.0565948784351349
2015-04-16T09:04:00Z,MASXMENOS,MXM18,4,-0.398073652293533
2015-04-16T09:04:00Z,MASXMENOS,MXM21,4,-0.412565745180473
2015-04-16T09:04:00Z,MASXMENOS,MXM24,5,-0.129344329982996
2015-04-16T09:04:00Z,MASXMENOS,MXM36,5,0.30217723660171
2015-04-16T09:04:00Z,MASXMENOS,MXM4,3,0.372426767212649
2015-04-16T09:04:00Z,MASXMENOS,MXM46,4,-0.168768800562248
2015-04-16T09:04:00Z,MASXMENOS,MXM9,4,-0.269481442403048
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER13,6,-0.319777442297588
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER19,1,-0.225260300561786
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER2,1,-0.675257749855518
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER42,2,0.767932361923158
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER50,1,0.343151520937681
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER62,2,-0.555581800173968
2015-04-16T09:04:00Z,MEGASUPER,MEGASUPER64,2,0.180800893343985
2015-04-16T09:04:00Z,PALI,PALI16,4,0.167876371415332
2015-04-16T09:04:00Z,PALI,PALI32,2,0.709263097494841
2015-04-16T09:04:00Z,PALI,PALI54,4,-0.272819258505479
2015-04-16T09:04:00Z,PALI,PALI6,7,0.343095219161894
2015-04-16T09:04:00Z,PALI,PALI66,2,-0.363256515935063
2015-04-16T09:04:00Z,VINDI,VINDI11,4,-0.0837355335243046
2015-04-16T09:04:00Z,VINDI,VINDI17,5,0.233968990854919
2015-04-16T09:04:00Z,VINDI,VINDI40,8,-0.158282134914771
2015-04-16T09:04:00Z,VINDI,VINDI60,3,0.267531712849935
2015-04-16T09:04:00Z,VINDI,VINDI70,3,0.04511624481529
2015-04-16T09:04:00Z,VINDI,VINDI8,6,-0.117088429008921
2015-04-16T10:04:00Z,AUTOMERCADO,AM1,4,0.112146801780909
2015-04-16T10:04:00Z,AUTOMERCADO,AM10,1,-0.956426345743239
2015-04-16T10:04:00Z,AUTOMERCADO,AM14,2,-0.125392253510654
2015-04-16T10:04:00Z,AUTOMERCADO,AM20,3,-0.498299708589911
2015-04-16T10:04:00Z,AUTOMERCADO,AM22,7,-0.105583227239549
2015-04-16T10:04:00Z,AUTOMERCADO,AM23,3,-0.0542890131473541
2015-04-16T10:04:00Z,AUTOMERCADO,AM3,1,-0.618921895511448
2015-04-16T10:04:00Z,AUTOMERCADO,AM30,3,0.0269894239803155
2015-04-16T10:04:00Z,AUTOMERCADO,AM38,2,0.494534238241613
2015-04-16T10:04:00Z,AUTOMERCADO,AM5,7,-0.0758933277268495
2015-04-16T10:04:00Z,AUTOMERCADO,AM7,2,0.608247944153845
2015-04-16T10:04:00Z,MASXMENOS,MXM12,6,-0.318966142678012
2015-04-16T10:04:00Z,MASXMENOS,MXM15,2,0.244015743024647
2015-04-16T10:04:00Z,MASXMENOS,MXM18,1,0.629513416439295
2015-04-16T10:04:00Z,MASXMENOS,MXM21,2,0.138642198871821
2015-04-16T10:04:00Z,MASXMENOS,MXM24,3,-0.0596134553973873
2015-04-16T10:04:00Z,MASXMENOS,MXM36,6,-0.20109553867951
2015-04-16T10:04:00Z,MASXMENOS,MXM4,3,0.361274210115274
2015-04-16T10:04:00Z,MASXMENOS,MXM46,5,0.521089703589678
2015-04-16T10:04:00Z,MASXMENOS,MXM9,3,-0.200030428357422
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER13,12,0.372034490884592
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER19,2,-0.0363861774094403
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER2,5,0.114242937788367
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER42,2,-0.000771190505474806
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER50,2,0.176023057661951
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER62,2,0.746960160788149
2015-04-16T10:04:00Z,MEGASUPER,MEGASUPER64,2,0.447329560294747
2015-04-16T10:04:00Z,PALI,PALI16,3,0.606995338884493
2015-04-16T10:04:00Z,PALI,PALI54,4,0.507985118078068
2015-04-16T10:04:00Z,PALI,PALI6,2,0.0602947380393744
2015-04-16T10:04:00Z,PALI,PALI66,1,-0.94299488607794
2015-04-16T10:04:00Z,VINDI,VINDI11,1,0.66408059373498
2015-04-16T10:04:00Z,VINDI,VINDI17,2,0.370151674374938
2015-04-16T10:04:00Z,VINDI,VINDI40,1,-0.969726801849902
2015-04-16T10:04:00Z,VINDI,VINDI60,1,0.64537559915334
2015-04-16T10:04:00Z,VINDI,VINDI70,2,0.285485250875354
2015-04-16T10:04:00Z,VINDI,VINDI8,3,-0.460607797217866
2015-04-16T11:04:00Z,AUTOMERCADO,AM1,2,0.291724076494575
2015-04-16T11:04:00Z,AUTOMERCADO,AM10,3,0.286601470472912
2015-04-16T11:04:00Z,AUTOMERCADO,AM14,1,0.755991550162435
2015-04-16T11:04:00Z,AUTOMERCADO,AM20,3,-0.062172207981348
2015-04-16T11:04:00Z,AUTOMERCADO,AM22,2,0.18172860937193
2015-04-16T11:04:00Z,AUTOMERCADO,AM23,2,-0.0114520606584847
2015-04-16T11:04:00Z,AUTOMERCADO,AM30,2,0.314948578365147
2015-04-16T11:04:00Z,AUTOMERCADO,AM38,2,0.213477287441492
2015-04-16T11:04:00Z,AUTOMERCADO,AM5,3,-0.801880790231129
2015-04-16T11:04:00Z,AUTOMERCADO,AM7,1,0.719121541827917
2015-04-16T11:04:00Z,MASXMENOS,MXM15,2,0.287354340776801
2015-04-16T11:04:00Z,MASXMENOS,MXM21,1,-0.0835739383473992
2015-04-16T11:04:00Z,MASXMENOS,MXM24,2,-0.33740471675992
2015-04-16T11:04:00Z,MASXMENOS,MXM36,1,0.926482460461557
2015-04-16T11:04:00Z,MASXMENOS,MXM4,3,-0.278387272109588
2015-04-16T11:04:00Z,MASXMENOS,MXM46,2,-0.430269931908697
2015-04-16T11:04:00Z,MASXMENOS,MXM9,1,0.521402180194855
